"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","120991","Seed; vegetable seed, of a kind used for sowing","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2023054","false","-1","N/A",,"false","2023054","false",,"false","47362614",,"47362614","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","140120","Rattans used primarily for plaiting","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1234518","false","-1","N/A",,"false","1234518","false",,"false","564100",,"564100","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","140190","Vegetable materials of a kind used primarily for plaiting; n.e.c. in heading no. 1401","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","412247","false","-1","N/A",,"false","412247","false",,"false","704151",,"704151","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","140490","Vegetable products; n.e.c. in chapter 14","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12541383","false","-1","N/A",,"false","12541383","false",,"false","5623104",,"5623104","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","150410","Oils of fish; fish-liver oils and their fractions, whether or not refined, but not chemically modified","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","393464","false","-1","N/A",,"false","393464","false",,"false","1560993",,"1560993","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","73842","false","-1","N/A",,"false","73842","false",,"false","582789",,"582789","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","120930","Seed; of herbaceous plants cultivated principally for their flowers, of a kind used for sowing","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4974","false","-1","N/A",,"false","4974","false",,"false","4367783",,"4367783","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","120929","Seed; of forage plants, n.e.c. in item no.1209.2","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","93722","false","-1","N/A",,"false","93722","false",,"false","309986",,"309986","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","120925","Seed; rye grass (lolium multiflorum lam., lolium perenne l.) seed, of a kind used for sowing","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36514","false","-1","N/A",,"false","36514","false",,"false","74069",,"74069","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","120924","Seed; kentucky blue grass (poa pratensis l.) seed, of a kind used for sowing","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","361","false","-1","N/A",,"false","361","false",,"false","2194",,"2194","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","120922","Seed; clover (trifolium spp.) seed, of a kind used for sowing","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11072720","false","-1","N/A",,"false","11072720","false",,"false","15669115",,"15669115","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","120910","Seed; sugar beet seed, of a kind used for sowing","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21632","false","-1","N/A",,"false","21632","false",,"false","234751",,"234751","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","120890","Flours and meals of oil seeds or oleaginous fruits; excluding soya beans and mustard seeds","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36100","false","-1","N/A",,"false","36100","false",,"false","174913",,"174913","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","120799","Oil seeds and oleaginous fruits; n.e.c. in heading no. 1207, whether or not broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","43857310","false","-1","N/A",,"false","43857310","false",,"false","16750644",,"16750644","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","120791","Oil seeds; poppy seeds, whether or not broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19743715","false","-1","N/A",,"false","19743715","false",,"false","40863337",,"40863337","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","120750","Oil seeds; mustard seeds, whether or not broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","78130","false","-1","N/A",,"false","78130","false",,"false","70408",,"70408","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","120740","Oil seeds; sesamum seeds, whether or not broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","115591","false","-1","N/A",,"false","115591","false",,"false","166891",,"166891","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","120400","Oil seeds; linseed, whether or not broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","88000","false","-1","N/A",,"false","88000","false",,"false","50767",,"50767","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","120220","Ground-nuts; shelled, not roasted or otherwise cooked, whether or not broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1413000","false","-1","N/A",,"false","1413000","false",,"false","456513",,"456513","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","120100","Soya beans; whether or not broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","121000","false","-1","N/A",,"false","121000","false",,"false","104315",,"104315","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","110900","Wheat gluten; whether or not dried","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2552982","false","-1","N/A",,"false","2552982","false",,"false","3343435",,"3343435","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","110820","Inulin","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","246825","false","-1","N/A",,"false","246825","false",,"false","885229",,"885229","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","110819","Starch; n.e.c. in item no. 1108.11 to 1108.14","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8156099","false","-1","N/A",,"false","8156099","false",,"false","4472264",,"4472264","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","110814","Starch; manioc (cassava)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1679000","false","-1","N/A",,"false","1679000","false",,"false","816472",,"816472","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","110813","Starch; potato","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1458453","false","-1","N/A",,"false","1458453","false",,"false","1919748",,"1919748","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","110812","Starch; maize (corn) starch","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1111028","false","-1","N/A",,"false","1111028","false",,"false","1541050",,"1541050","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","110811","Starch; wheat","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","409003","false","-1","N/A",,"false","409003","false",,"false","313717",,"313717","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","110720","Malt; roasted","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3491820","false","-1","N/A",,"false","3491820","false",,"false","2167688",,"2167688","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","110710","Malt; not roasted","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","944850","false","-1","N/A",,"false","944850","false",,"false","689189",,"689189","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","110630","Flour, meal and powder; of the products of chapter 8","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","370995","false","-1","N/A",,"false","370995","false",,"false","1380998",,"1380998","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","110520","Flakes, granules and pellets; of potatoes","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","378098","false","-1","N/A",,"false","378098","false",,"false","415983",,"415983","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","110510","Flour, meal and powder; of potatoes","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4974","false","-1","N/A",,"false","4974","false",,"false","4895",,"4895","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","110430","Cereal; germ of cereals, whole, rolled, flaked or ground","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48470","false","-1","N/A",,"false","48470","false",,"false","63209",,"63209","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","110429","Cereal grains; worked, other than rolled or flaked (egg. Hulled, pearled, sliced or kibbled) of cereals, excluding oats and maize, and rice of heading no.1006","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","124046","false","-1","N/A",,"false","124046","false",,"false","456410",,"456410","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","110423","Cereal grains; worked (egg hulled, pearled, sliced or kibbled) of maize (corn)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18850","false","-1","N/A",,"false","18850","false",,"false","38587",,"38587","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","110422","Cereal grains; worked (egg hulled, pearled, sliced or kibbled) of oats","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3946320","false","-1","N/A",,"false","3946320","false",,"false","3031490",,"3031490","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","110419","Cereal grains; rolled or flaked, other than oats","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","886048","false","-1","N/A",,"false","886048","false",,"false","469423",,"469423","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","110412","Cereal grains; rolled or flaked, of oats","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15696898","false","-1","N/A",,"false","15696898","false",,"false","13246348",,"13246348","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","110313","Cereal groats and meal; of maize (corn)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1286076","false","-1","N/A",,"false","1286076","false",,"false","1047842",,"1047842","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","110290","Cereal flours; n.e.c. in heading no. 1102","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","104874","false","-1","N/A",,"false","104874","false",,"false","262848",,"262848","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","110220","Cereal flour; of maize (corn)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20155","false","-1","N/A",,"false","20155","false",,"false","95791",,"95791","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","110100","Wheat or meslin flour","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1431421","false","-1","N/A",,"false","1431421","false",,"false","878196",,"878196","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","100890","Cereals; n.e.c. in chapter 10","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2772992","false","-1","N/A",,"false","2772992","false",,"false","1034182",,"1034182","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","100810","Cereals; buckwheat","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","915000","false","-1","N/A",,"false","915000","false",,"false","178789",,"178789","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1093186","false","-1","N/A",,"false","1093186","false",,"false","1181219",,"1181219","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","100590","Cereals; maize (corn), other than seed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12260970","false","-1","N/A",,"false","12260970","false",,"false","6342741",,"6342741","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","100510","Cereals; maize (corn), seed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37","false","-1","N/A",,"false","37","false",,"false","309",,"309","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","100400","Cereals; oats","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9312301","false","-1","N/A",,"false","9312301","false",,"false","3619150",,"3619150","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","100300","Cereals; barley","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","716200","false","-1","N/A",,"false","716200","false",,"false","148654",,"148654","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","100190","Cereals; meslin and wheat other than durum","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24980","false","-1","N/A",,"false","24980","false",,"false","7331",,"7331","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","091099","Spices; n.e.c. in heading no. 0910","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2855901","false","-1","N/A",,"false","2855901","false",,"false","2505936",,"2505936","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","091091","Spices; mixtures of 2 or more products of different headings","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","188256","false","-1","N/A",,"false","188256","false",,"false","670150",,"670150","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","091030","Spices; turmeric (curcuma)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2531594","false","-1","N/A",,"false","2531594","false",,"false","6857888",,"6857888","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","091020","Spices; saffron","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5556","false","-1","N/A",,"false","5556","false",,"false","8353462",,"8353462","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","091010","Spices; ginger","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24111258","false","-1","N/A",,"false","24111258","false",,"false","14315253",,"14315253","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","090950","Spices; fennel or juniper seeds","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","913983","false","-1","N/A",,"false","913983","false",,"false","512892",,"512892","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","090940","Spices; caraway seeds","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3183458","false","-1","N/A",,"false","3183458","false",,"false","5489142",,"5489142","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","090930","Spices; cumin seeds","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","669491","false","-1","N/A",,"false","669491","false",,"false","1914058",,"1914058","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","090920","Spices; coriander seeds","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4341657","false","-1","N/A",,"false","4341657","false",,"false","5869305",,"5869305","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","090910","Spices; anise or badian seeds","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3065672","false","-1","N/A",,"false","3065672","false",,"false","9690150",,"9690150","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","090830","Spices; cardamoms","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2637795","false","-1","N/A",,"false","2637795","false",,"false","23309950",,"23309950","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","090820","Spices; mace","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","661366","false","-1","N/A",,"false","661366","false",,"false","11659448",,"11659448","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","090810","Spices; nutmeg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","880976","false","-1","N/A",,"false","880976","false",,"false","7527637",,"7527637","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","090700","Spices; cloves (whole fruit, cloves and stems)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13244057","false","-1","N/A",,"false","13244057","false",,"false","75573091",,"75573091","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","090620","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","906115","false","-1","N/A",,"false","906115","false",,"false","1090573",,"1090573","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","090619","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22404849","false","-1","N/A",,"false","22404849","false",,"false","25124757",,"25124757","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","090611","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","811595","false","-1","N/A",,"false","811595","false",,"false","2929427",,"2929427","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","090500","Spices; vanilla","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","130330","false","-1","N/A",,"false","130330","false",,"false","561444",,"561444","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","090420","Spices; fruits of the genus capsicum or pimenta, dried or crushed or ground","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1802566","false","-1","N/A",,"false","1802566","false",,"false","4852871",,"4852871","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","090412","Spices; pepper (of the genus piper), crushed or ground","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","228571","false","-1","N/A",,"false","228571","false",,"false","1144010",,"1144010","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","090411","Spices; pepper (of the genus piper), neither crushed nor ground","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13319457","false","-1","N/A",,"false","13319457","false",,"false","72843074",,"72843074","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","090240","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18563736","false","-1","N/A",,"false","18563736","false",,"false","37125700",,"37125700","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","090230","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2296641","false","-1","N/A",,"false","2296641","false",,"false","4445551",,"4445551","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","090220","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1154905","false","-1","N/A",,"false","1154905","false",,"false","2800362",,"2800362","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","090210","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","145421","false","-1","N/A",,"false","145421","false",,"false","372454",,"372454","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","090190","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23216","false","-1","N/A",,"false","23216","false",,"false","252028",,"252028","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","41621","false","-1","N/A",,"false","41621","false",,"false","543409",,"543409","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50990573","false","-1","N/A",,"false","50990573","false",,"false","94672674",,"94672674","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","180620","Chocolate & other food preparations containing cocoa; in blocks, slabs or bars weighing more than 2kg or in liquid, paste, powder, granular or other bulk form in containers or immediate packings, content exceeding 2kg","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3360956","false","-1","N/A",,"false","3360956","false",,"false","10749980",,"10749980","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","180631","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","43428","false","-1","N/A",,"false","43428","false",,"false","268990",,"268990","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","180632","Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","323570","false","-1","N/A",,"false","323570","false",,"false","893111",,"893111","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","180690","Chocolate and other food preparations containing cocoa; n.e.c. in chapter 18","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10668731","false","-1","N/A",,"false","10668731","false",,"false","47237391",,"47237391","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","190110","Food preparations; of flour, meal, starch, malt extract or milk products, for infant use, put up for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","329488","false","-1","N/A",,"false","329488","false",,"false","2861360",,"2861360","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","081400","Peel; of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water and other preservative solutions","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3000","false","-1","N/A",,"false","3000","false",,"false","48262",,"48262","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","081350","Nuts, edible; mixtures of nuts or dried fruits of chapter 8","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5378","false","-1","N/A",,"false","5378","false",,"false","23233",,"23233","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","081340","Fruit, edible; fruit n.e.c. in heading no. 0812, dried","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","137739","false","-1","N/A",,"false","137739","false",,"false","733087",,"733087","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","081330","Fruit, edible; apples, dried","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","71872","false","-1","N/A",,"false","71872","false",,"false","734517",,"734517","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","081320","Fruit, edible; prunes, dried","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","416925","false","-1","N/A",,"false","416925","false",,"false","474512",,"474512","0","true","false",
"C","A","20110101","2011","52","2011","699","IND","India","M","Import","0","W00","World","0","W00","World","H3","HS","true","081310","Fruit, edible; apricots, dried","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2726999","false","-1","N/A",,"false","2726999","false",,"false","7170998",,"7170998","0","true","false",
