"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20110101","2011","52","2011","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H3","HS","true","010631","Animals; live, birds of prey","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","648","false","5","u","648","false","1067","false",,"false",,"1208627.969","1208627.969","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H3","HS","true","010632","Animals; live, birds, Psittaciformes","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","183","false","5","u","183","false","613","false",,"false","915811.988",,"915811.988","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H3","HS","true","010632","Animals; live, birds, Psittaciformes","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","165","false","5","u","165","false","141","false",,"false",,"235188.595","235188.595","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H3","HS","true","010639","Animals; live, birds, other than birds of prey and Psittaciformes","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1394.211","true",,"false","79000.783",,"79000.783","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H3","HS","true","010639","Animals; live, birds, other than birds of prey and Psittaciformes","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25","false",,"false",,"3548.935","3548.935","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H3","HS","true","010690","Animals; live, n.e.c. in chapter 01, other than mammals, reptiles and birds","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","801007.105","true",,"false","10195332.242",,"10195332.242","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H3","HS","true","010690","Animals; live, n.e.c. in chapter 01, other than mammals, reptiles and birds","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","371461.301","true",,"false",,"9171389.353","9171389.353","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H3","HS","true","020110","Meat; of bovine animals, carcasses and half-carcasses, fresh or chilled","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","58936935","false","8","kg","58936935","false","58936935","false",,"false","276638452.964",,"276638452.964","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H3","HS","true","020110","Meat; of bovine animals, carcasses and half-carcasses, fresh or chilled","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","72852985","false","8","kg","72852985","false","72852985","false",,"false",,"291916892.085","291916892.085","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H3","HS","true","020120","Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), fresh or chilled","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","93849001","false","8","kg","93849001","false","93849001","false",,"false","458271144.278",,"458271144.278","0","false","true",
