"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20110101","2011","52","2011","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H3","HS","true","293030","Organo-sulphur compounds; thiuram mono-, di- or tetrasulphides","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","721225","false","-1","N/A",,"false","721225","false",,"false","3948772",,"3948772","0","true","false",
"C","A","20110101","2011","52","2011","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H3","HS","true","293040","Organo-sulphur compounds; methionine","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7627825","false","-1","N/A",,"false","7627825","false",,"false","39137125",,"39137125","0","true","false",
"C","A","20110101","2011","52","2011","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H3","HS","true","293211","Heterocyclic compounds; containing an unfused furan ring (whether or not hydrogenated) in the structure, tetrahydrofuran","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3817637","false","-1","N/A",,"false","3817637","false",,"false","14122800",,"14122800","0","true","false",
"C","A","20110101","2011","52","2011","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H3","HS","true","293212","Heterocyclic compounds; containing an unfused furan ring (whether or not hydrogenated) in the structure, 2-furaldehyde (furfuraldehyde)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2451000","false","-1","N/A",,"false","2451000","false",,"false","5999125",,"5999125","0","true","false",
"C","A","20110101","2011","52","2011","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H3","HS","true","293213","Heterocyclic compounds; containing an unfused furan ring (whether or not hydrogenated) in the structure, furfuryl alcohol and tetrahydrofurfuryl alcohol","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22142305","false","-1","N/A",,"false","22142305","false",,"false","61159856",,"61159856","0","true","false",
"C","A","20110101","2011","52","2011","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H3","HS","true","293219","Heterocyclic compounds; containing an unfused furan ring (whether or not hydrogenated) in the structure, n.e.c. in item no. 2932.10","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","603863","false","-1","N/A",,"false","603863","false",,"false","61649716",,"61649716","0","true","false",
"C","A","20110101","2011","52","2011","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H3","HS","true","293221","Heterocyclic compounds; lactones, coumarin, methylcoumarins and ethylcoumarins","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","99596","false","-1","N/A",,"false","99596","false",,"false","961398",,"961398","0","true","false",
"C","A","20110101","2011","52","2011","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H3","HS","true","293293","Heterocyclic compounds; with oxygen hetero-atom(s) only, (other than lactones or compounds containing an unfused furan ring (whether or not hydrogenated) in the structure), piperonal","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","57000","false","-1","N/A",,"false","57000","false",,"false","1504343",,"1504343","0","true","false",
"C","A","20110101","2011","52","2011","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H3","HS","true","293311","Heterocyclic compounds; containing an unfused pyrazole ring (whether or not hydrogenated) in the structure, phenazone (antipyrin) and its derivatives","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","135958","false","-1","N/A",,"false","135958","false",,"false","809451",,"809451","0","true","false",
"C","A","20110101","2011","52","2011","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H3","HS","true","293321","Heterocyclic compounds; containing an unfused imidazole ring (whether or not hydrogenated) in the structure, hydantoin and its derivatives","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","603522","false","-1","N/A",,"false","603522","false",,"false","9964350",,"9964350","0","true","false",
"C","A","20110101","2011","52","2011","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H3","HS","true","293331","Heterocyclic compounds; containing an unfused pyridine ring (whether or not hydrogenated) in the structure, pyridine and its salts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10707","false","-1","N/A",,"false","10707","false",,"false","366472",,"366472","0","true","false",
"C","A","20110101","2011","52","2011","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H3","HS","true","293332","Heterocyclic compounds; containing an unfused pyridine ring (whether or not hydrogenated) in the structure, piperidine and its salts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","85588","false","-1","N/A",,"false","85588","false",,"false","1425953",,"1425953","0","true","false",
"C","A","20110101","2011","52","2011","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H3","HS","true","293352","Heterocyclic compounds; containing a pyrimidine ring (whether or not hydrogenated) or piperazine ring in the structure, malonylurea (barbituric acid) and its salts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","73500","false","-1","N/A",,"false","73500","false",,"false","687734",,"687734","0","true","false",
