"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","320619","Colouring matter; pigments and preparations based on titanium dioxide, containing less than 80% by weight of titanium dioxide calculated on the dry weight","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","41161945","false","-1","N/A",,"false","41161945","false",,"false",,"107019653","107019653","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","320620","Colouring matter; pigments and preparations based on chromium compounds","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2623482","false","-1","N/A",,"false","2623482","false",,"false","13992430",,"13992430","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","320620","Colouring matter; pigments and preparations based on chromium compounds","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2022202","false","-1","N/A",,"false","2022202","false",,"false",,"11768745","11768745","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","320641","Colouring matter; ultramarine and preparations based thereon","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4108138","false","-1","N/A",,"false","4108138","false",,"false","17022412",,"17022412","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","320641","Colouring matter; ultramarine and preparations based thereon","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","697385","false","-1","N/A",,"false","697385","false",,"false",,"4476109","4476109","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","320642","Colouring matter; lithopone and other pigments and preparations based on zinc sulphide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1188327","false","-1","N/A",,"false","1188327","false",,"false","1827555",,"1827555","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","320642","Colouring matter; lithopone and other pigments and preparations based on zinc sulphide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","327368","false","-1","N/A",,"false","327368","false",,"false",,"1534389","1534389","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","320649","Colouring matter; other preparations n.e.c. in item no. 3206.4","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","72917917","false","-1","N/A",,"false","72917917","false",,"false","279957379",,"279957379","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","320649","Colouring matter; other preparations n.e.c. in item no. 3206.4","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","54852036","false","-1","N/A",,"false","54852036","false",,"false",,"371752993","371752993","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","320650","Colouring matter; inorganic products of a kind used as luminophores","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1577744","false","-1","N/A",,"false","1577744","false",,"false","40463722",,"40463722","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","320650","Colouring matter; inorganic products of a kind used as luminophores","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","409105","false","-1","N/A",,"false","409105","false",,"false",,"31761024","31761024","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","320710","Pigments; prepared pigments, opacifiers, colours and similar preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4590751","false","-1","N/A",,"false","4590751","false",,"false","36637291",,"36637291","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","320710","Pigments; prepared pigments, opacifiers, colours and similar preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8580671","false","-1","N/A",,"false","8580671","false",,"false",,"73572110","73572110","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","320720","Enamels and glazes; vitrifiable enamels and glazes, engobes (slips) and similar preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4837033","false","-1","N/A",,"false","4837033","false",,"false","8197144",,"8197144","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","320720","Enamels and glazes; vitrifiable enamels and glazes, engobes (slips) and similar preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5561536","false","-1","N/A",,"false","5561536","false",,"false",,"37052873","37052873","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","320730","Lustres; liquid lustres and similar preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","84304","false","-1","N/A",,"false","84304","false",,"false","12198587",,"12198587","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","320730","Lustres; liquid lustres and similar preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1360969","false","-1","N/A",,"false","1360969","false",,"false",,"1034146575","1034146575","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","320740","Glass; glass frit and other glass, in the form of powder, granules or flakes","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22747418","false","-1","N/A",,"false","22747418","false",,"false","47659175",,"47659175","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","320740","Glass; glass frit and other glass, in the form of powder, granules or flakes","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18211646","false","-1","N/A",,"false","18211646","false",,"false",,"86520560","86520560","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","320810","Paints and varnishes; based on polyesters, dispersed or dissolved in a non-aqueous medium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14210106","false","-1","N/A",,"false","14210106","false",,"false","85030677",,"85030677","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","320810","Paints and varnishes; based on polyesters, dispersed or dissolved in a non-aqueous medium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50906633","false","-1","N/A",,"false","50906633","false",,"false",,"225804703","225804703","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","320820","Paints and varnishes; based on acrylic or vinyl polymers, dispersed or dissolved in a non-aqueous medium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20929263","false","-1","N/A",,"false","20929263","false",,"false","169271000",,"169271000","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","320820","Paints and varnishes; based on acrylic or vinyl polymers, dispersed or dissolved in a non-aqueous medium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42805062","false","-1","N/A",,"false","42805062","false",,"false",,"294021704","294021704","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","320890","Paints and varnishes; based on polymers n.e.c. in heading no. 3208, dispersed or dissolved in a non-aqueous medium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30919916","false","-1","N/A",,"false","30919916","false",,"false","227574179",,"227574179","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","320890","Paints and varnishes; based on polymers n.e.c. in heading no. 3208, dispersed or dissolved in a non-aqueous medium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","112352364","false","-1","N/A",,"false","112352364","false",,"false",,"712264835","712264835","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","320910","Paints and varnishes; based on acrylic or vinyl polymers, dispersed or dissolved in an aqueous medium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15850821","false","-1","N/A",,"false","15850821","false",,"false","71388384",,"71388384","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","320910","Paints and varnishes; based on acrylic or vinyl polymers, dispersed or dissolved in an aqueous medium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","106670291","false","-1","N/A",,"false","106670291","false",,"false",,"395116545","395116545","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","320990","Paints and varnishes; (based on polymers other than acrylic or vinyl), dispersed or dissolved in an aqueous medium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17430963","false","-1","N/A",,"false","17430963","false",,"false","91101965",,"91101965","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","320990","Paints and varnishes; (based on polymers other than acrylic or vinyl), dispersed or dissolved in an aqueous medium","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","79076917","false","-1","N/A",,"false","79076917","false",,"false",,"261769816","261769816","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","321000","Paints and varnishes; (including enamels, lacquers and distempers), prepared water pigments of a kind used for finishing leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1250693","false","-1","N/A",,"false","1250693","false",,"false","9513856",,"9513856","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","321000","Paints and varnishes; (including enamels, lacquers and distempers), prepared water pigments of a kind used for finishing leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15576909","false","-1","N/A",,"false","15576909","false",,"false",,"72373304","72373304","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","321100","Driers; prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1939353","false","-1","N/A",,"false","1939353","false",,"false","9276800",,"9276800","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","321100","Driers; prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2894418","false","-1","N/A",,"false","2894418","false",,"false",,"19367413","19367413","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","321210","Pigments; of a kind used in the manufacture of paints, stamping foils","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2151570","true","-1","N/A",,"false","2151570","true",,"false","36114598",,"36114598","6","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","321210","Pigments; of a kind used in the manufacture of paints, stamping foils","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4318135","true","-1","N/A",,"false","4318135","true",,"false",,"63301934","63301934","6","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","321290","Pigments; of a kind used in the manufacture of paints, other than stamping foils","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16550237","false","-1","N/A",,"false","16550237","false",,"false","144345688",,"144345688","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","321290","Pigments; of a kind used in the manufacture of paints, other than stamping foils","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13587192","false","-1","N/A",,"false","13587192","false",,"false",,"146967224","146967224","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","321310","Colours; in sets, of a kind used by artists, students or signboard painters","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6604681","true","-1","N/A",,"false","6604681","true",,"false","38616276",,"38616276","6","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","321310","Colours; in sets, of a kind used by artists, students or signboard painters","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1646636","true","-1","N/A",,"false","1646636","true",,"false",,"11153014","11153014","6","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","321390","Colours; (other than in sets), of a kind used by artists, students or signboard painters","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4645702","true","-1","N/A",,"false","4645702","true",,"false","42554876",,"42554876","6","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","321390","Colours; (other than in sets), of a kind used by artists, students or signboard painters","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2383506","true","-1","N/A",,"false","2383506","true",,"false",,"19735589","19735589","6","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","321410","Mastics; painters' fillings","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46535674","false","-1","N/A",,"false","46535674","false",,"false","172088835",,"172088835","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","321410","Mastics; painters' fillings","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","139066996","false","-1","N/A",,"false","139066996","false",,"false",,"623835374","623835374","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","321490","Mastics; n.e.c. in heading no. 3214","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30195793","false","-1","N/A",,"false","30195793","false",,"false","37108444",,"37108444","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","321490","Mastics; n.e.c. in heading no. 3214","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","84134437","false","-1","N/A",,"false","84134437","false",,"false",,"185398784","185398784","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","321511","Ink; for printing, black, whether or not concentrated or solid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7267639","false","-1","N/A",,"false","7267639","false",,"false","85108677",,"85108677","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","321511","Ink; for printing, black, whether or not concentrated or solid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","39310667","false","-1","N/A",,"false","39310667","false",,"false",,"277311641","277311641","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","321519","Ink; for printing, other than black, whether or not concentrated or solid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22049441","false","-1","N/A",,"false","22049441","false",,"false","288228479",,"288228479","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","321519","Ink; for printing, other than black, whether or not concentrated or solid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","75607260","false","-1","N/A",,"false","75607260","false",,"false",,"580765216","580765216","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","321590","Ink; writing, drawing and other inks, n.e.c. in heading no. 3215, whether or not concentrated or solid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2110300","false","-1","N/A",,"false","2110300","false",,"false","36930955",,"36930955","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","321590","Ink; writing, drawing and other inks, n.e.c. in heading no. 3215, whether or not concentrated or solid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11393857","false","-1","N/A",,"false","11393857","false",,"false",,"170831366","170831366","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","330112","Oils, essential; of orange (terpeneless or not), including concretes and absolutes","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11966201","false","-1","N/A",,"false","11966201","false",,"false","74431283",,"74431283","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","330112","Oils, essential; of orange (terpeneless or not), including concretes and absolutes","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11694101","false","-1","N/A",,"false","11694101","false",,"false",,"93953329","93953329","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","330113","Oils, essential; of lemon (terpeneless or not), including concretes and absolutes","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3892754","false","-1","N/A",,"false","3892754","false",,"false","104479127",,"104479127","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","330113","Oils, essential; of lemon (terpeneless or not), including concretes and absolutes","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1521850","false","-1","N/A",,"false","1521850","false",,"false",,"33487957","33487957","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","330119","Oils, essential; of citrus fruits n.e.c. in heading no. 3301 (terpeneless or not), including concretes and absolutes","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5283928","false","-1","N/A",,"false","5283928","false",,"false","71242508",,"71242508","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","330119","Oils, essential; of citrus fruits n.e.c. in heading no. 3301 (terpeneless or not), including concretes and absolutes","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1869284","false","-1","N/A",,"false","1869284","false",,"false",,"51009103","51009103","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","330124","Oils, essential; of peppermint (mentha piperita), terpeneless or not, including concretes and absolutes","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","412002","false","-1","N/A",,"false","412002","false",,"false","13676748",,"13676748","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","330124","Oils, essential; of peppermint (mentha piperita), terpeneless or not, including concretes and absolutes","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2113730","false","-1","N/A",,"false","2113730","false",,"false",,"88150296","88150296","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","330125","Oils, essential; of mints (excluding peppermint), terpeneless or not, including concretes and absolutes","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1662067","false","-1","N/A",,"false","1662067","false",,"false","53899996",,"53899996","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","330125","Oils, essential; of mints (excluding peppermint), terpeneless or not, including concretes and absolutes","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1114594","false","-1","N/A",,"false","1114594","false",,"false",,"40858051","40858051","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","330129","Oils, essential; n.e.c. in heading no. 3301 (terpeneless or not), including concretes and absolutes","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5364804","false","-1","N/A",,"false","5364804","false",,"false","243940434",,"243940434","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","330129","Oils, essential; n.e.c. in heading no. 3301 (terpeneless or not), including concretes and absolutes","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3998912","false","-1","N/A",,"false","3998912","false",,"false",,"88681884","88681884","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","330130","Resinoids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","148383","false","-1","N/A",,"false","148383","false",,"false","5011953",,"5011953","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","330130","Resinoids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6771870","false","-1","N/A",,"false","6771870","false",,"false",,"22867046","22867046","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","330190","Oils, essential; concentrates in fats, fixed oils, waxes and the like, terpenic by-products, aqueous distillates and solutions, extracted oleoresins, n.e.c. in heading no. 3301","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6197469","false","-1","N/A",,"false","6197469","false",,"false","111229656",,"111229656","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","330190","Oils, essential; concentrates in fats, fixed oils, waxes and the like, terpenic by-products, aqueous distillates and solutions, extracted oleoresins, n.e.c. in heading no. 3301","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4717992","false","-1","N/A",,"false","4717992","false",,"false",,"53832089","53832089","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","330210","Odoriferous substances and mixtures; of a kind used in the food or drink industries","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","41471303","false","-1","N/A",,"false","41471303","false",,"false","1916813766",,"1916813766","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","330210","Odoriferous substances and mixtures; of a kind used in the food or drink industries","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","80229404","false","-1","N/A",,"false","80229404","false",,"false",,"1060981345","1060981345","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","330290","Odoriferous substances and mixtures; used as raw materials in industries other than the food or drink industries","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10682144","false","-1","N/A",,"false","10682144","false",,"false","126574535",,"126574535","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","330290","Odoriferous substances and mixtures; used as raw materials in industries other than the food or drink industries","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33215451","false","-1","N/A",,"false","33215451","false",,"false",,"540947561","540947561","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","330300","Perfumes and toilet waters","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","67111697","true","-1","N/A",,"false","67111697","true",,"false","1910420981",,"1910420981","6","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","330300","Perfumes and toilet waters","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","52385331","false","-1","N/A",,"false","52385331","false",,"false",,"1606606092","1606606092","0","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","330410","Cosmetic and toilet preparations; lip make-up","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6536259","true","-1","N/A",,"false","6536259","true",,"false","311494160",,"311494160","6","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","330410","Cosmetic and toilet preparations; lip make-up","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5326977","true","-1","N/A",,"false","5326977","true",,"false",,"264606539","264606539","6","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","330420","Cosmetic and toilet preparations; eye make-up","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10331555","true","-1","N/A",,"false","10331555","true",,"false","515773132",,"515773132","6","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","330420","Cosmetic and toilet preparations; eye make-up","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7144618","true","-1","N/A",,"false","7144618","true",,"false",,"360795098","360795098","6","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","330430","Cosmetic and toilet preparations; manicure or pedicure preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6886353","true","-1","N/A",,"false","6886353","true",,"false","115826807",,"115826807","6","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","330430","Cosmetic and toilet preparations; manicure or pedicure preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23692523","true","-1","N/A",,"false","23692523","true",,"false",,"335962032","335962032","6","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","330491","Cosmetic and toilet preparations; powders, whether or not compressed (excluding lip, eye, manicure or pedicure preparations)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5873203","true","-1","N/A",,"false","5873203","true",,"false","177828165",,"177828165","6","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","X","Export","0","W00","World","0","W00","World","H3","HS","true","330491","Cosmetic and toilet preparations; powders, whether or not compressed (excluding lip, eye, manicure or pedicure preparations)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9764379","true","-1","N/A",,"false","9764379","true",,"false",,"257890667","257890667","6","true","false",
"C","A","20110101","2011","52","2011","842","USA","USA","M","Import","0","W00","World","0","W00","World","H3","HS","true","330499","Cosmetic and toilet preparations; n.e.c. in heading no. 3304, for the care of the skin (excluding medicaments, including sunscreen or sun tan preparations)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","87267366","true","-1","N/A",,"false","87267366","true",,"false","1485521112",,"1485521112","6","true","false",
